Date;Time;Stirrer Setpoint (rpm)
Jun 1, 2023;3:39:47 AM;448,00
Jun 1, 2023;3:40:07 AM;456,00
Jun 1, 2023;3:40:47 AM;448,00
Jun 1, 2023;3:41:07 AM;440,00
Jun 1, 2023;3:41:32 AM;448,00
Jun 1, 2023;3:46:37 AM;456,00
Jun 1, 2023;3:46:57 AM;464,00
Jun 1, 2023;3:47:17 AM;456,00
Jun 1, 2023;3:47:37 AM;448,00
Jun 1, 2023;3:48:32 AM;440,00
Jun 1, 2023;3:49:02 AM;448,00
Jun 1, 2023;3:50:42 AM;456,00
Jun 1, 2023;3:51:37 AM;448,00
Jun 1, 2023;3:51:57 AM;440,00
Jun 1, 2023;3:52:37 AM;448,00
Jun 1, 2023;3:52:57 AM;456,00
Jun 1, 2023;3:53:22 AM;448,00
Jun 1, 2023;3:54:57 AM;456,00
Jun 1, 2023;3:55:47 AM;448,00
Jun 1, 2023;3:58:27 AM;456,00
Jun 1, 2023;4:00:13 AM;448,00
Jun 1, 2023;4:05:03 AM;456,00
Jun 1, 2023;4:06:13 AM;448,00
Jun 1, 2023;4:06:48 AM;456,00
Jun 1, 2023;4:08:33 AM;448,00
Jun 1, 2023;4:10:35 AM;456,00
Jun 1, 2023;4:11:41 AM;464,00
Jun 1, 2023;4:12:01 AM;456,00
Jun 1, 2023;4:12:21 AM;448,00
Jun 1, 2023;4:13:21 AM;456,00
Jun 1, 2023;4:15:12 AM;448,00
Jun 1, 2023;4:15:57 AM;456,00
Jun 1, 2023;4:16:52 AM;448,00
Jun 1, 2023;4:17:42 AM;456,00
Jun 1, 2023;4:19:17 AM;448,00
Jun 1, 2023;4:20:22 AM;456,00
Jun 1, 2023;4:21:37 AM;464,00
Jun 1, 2023;4:22:22 AM;456,00
Jun 1, 2023;4:22:42 AM;448,00
Jun 1, 2023;4:23:57 AM;456,00
Jun 1, 2023;4:25:02 AM;448,00
Jun 1, 2023;4:26:02 AM;456,00
Jun 1, 2023;4:28:02 AM;464,00
Jun 1, 2023;4:28:57 AM;456,00
Jun 1, 2023;4:29:22 AM;448,00
Jun 1, 2023;4:30:17 AM;456,00
Jun 1, 2023;4:30:42 AM;464,00
Jun 1, 2023;4:31:12 AM;456,00
Jun 1, 2023;4:31:32 AM;448,00
Jun 1, 2023;4:32:37 AM;456,00
Jun 1, 2023;4:32:57 AM;464,00
Jun 1, 2023;4:33:47 AM;456,00
Jun 1, 2023;4:34:07 AM;448,00
Jun 1, 2023;4:35:02 AM;456,00
Jun 1, 2023;4:35:22 AM;464,00
Jun 1, 2023;4:36:07 AM;456,00
Jun 1, 2023;4:36:27 AM;448,00
Jun 1, 2023;4:37:42 AM;456,00
Jun 1, 2023;4:41:31 AM;464,00
Jun 1, 2023;4:41:51 AM;472,00
Jun 1, 2023;4:42:21 AM;464,00
Jun 1, 2023;4:42:41 AM;456,00
Jun 1, 2023;4:43:01 AM;448,00
Jun 1, 2023;4:43:36 AM;456,00
Jun 1, 2023;4:47:21 AM;448,00
Jun 1, 2023;4:47:56 AM;456,00
Jun 1, 2023;4:48:36 AM;464,00
Jun 1, 2023;4:49:26 AM;456,00
Jun 1, 2023;4:52:42 AM;464,00
Jun 1, 2023;4:53:27 AM;456,00
Jun 1, 2023;4:54:57 AM;464,00
Jun 1, 2023;4:56:02 AM;456,00
Jun 1, 2023;4:58:02 AM;464,00
Jun 1, 2023;4:58:57 AM;456,00
Jun 1, 2023;4:59:57 AM;464,00
Jun 1, 2023;5:00:17 AM;472,00
Jun 1, 2023;5:00:47 AM;464,00
Jun 1, 2023;5:01:07 AM;456,00
Jun 1, 2023;5:01:27 AM;448,00
Jun 1, 2023;5:02:07 AM;456,00
Jun 1, 2023;5:02:33 AM;464,00
Jun 1, 2023;5:03:08 AM;456,00
Jun 1, 2023;5:05:02 AM;464,00
Jun 1, 2023;5:05:22 AM;472,00
Jun 1, 2023;5:06:12 AM;464,00
Jun 1, 2023;5:06:32 AM;456,00
Jun 1, 2023;5:07:47 AM;464,00
Jun 1, 2023;5:09:32 AM;456,00
Jun 1, 2023;5:11:27 AM;464,00
Jun 1, 2023;5:17:17 AM;456,00
Jun 1, 2023;5:18:02 AM;464,00
Jun 1, 2023;5:18:22 AM;472,00
Jun 1, 2023;5:19:38 AM;464,00
Jun 1, 2023;5:19:58 AM;456,00
Jun 1, 2023;5:21:13 AM;464,00
Jun 1, 2023;5:21:33 AM;472,00
Jun 1, 2023;5:22:18 AM;464,00
Jun 1, 2023;5:24:18 AM;472,00
Jun 1, 2023;5:24:53 AM;464,00
Jun 1, 2023;5:26:03 AM;472,00
Jun 1, 2023;5:27:48 AM;464,00
Jun 1, 2023;5:33:28 AM;472,00
Jun 1, 2023;5:34:03 AM;464,00
Jun 1, 2023;5:35:13 AM;472,00
Jun 1, 2023;5:35:33 AM;480,00
Jun 1, 2023;5:36:08 AM;472,00
Jun 1, 2023;5:36:28 AM;464,00
Jun 1, 2023;5:37:28 AM;472,00
Jun 1, 2023;5:37:48 AM;480,00
Jun 1, 2023;5:38:43 AM;472,00
Jun 1, 2023;5:39:03 AM;464,00
Jun 1, 2023;5:40:48 AM;472,00
Jun 1, 2023;5:43:03 AM;464,00
Jun 1, 2023;5:45:09 AM;464,00
Jun 1, 2023;5:45:44 AM;472,00
Jun 1, 2023;5:46:04 AM;480,00
Jun 1, 2023;5:47:04 AM;472,00
Jun 1, 2023;5:54:09 AM;464,00
Jun 1, 2023;5:54:49 AM;472,00
Jun 1, 2023;5:56:34 AM;480,00
Jun 1, 2023;5:57:44 AM;472,00
Jun 1, 2023;5:58:39 AM;480,00
Jun 1, 2023;5:59:24 AM;472,00
Jun 1, 2023;6:02:34 AM;480,00
Jun 1, 2023;6:03:44 AM;472,00
Jun 1, 2023;6:05:49 AM;480,00
Jun 1, 2023;6:06:54 AM;472,00
Jun 1, 2023;6:08:24 AM;480,00
Jun 1, 2023;6:12:14 AM;472,00
Jun 1, 2023;6:13:29 AM;480,00
Jun 1, 2023;6:13:49 AM;488,00
Jun 1, 2023;6:14:39 AM;480,00
Jun 1, 2023;6:17:09 AM;472,00
Jun 1, 2023;6:18:24 AM;480,00
Jun 1, 2023;6:19:44 AM;472,00
Jun 1, 2023;6:20:04 AM;464,00
Jun 1, 2023;6:20:29 AM;472,00
Jun 1, 2023;6:20:49 AM;480,00
Jun 1, 2023;6:21:09 AM;488,00
Jun 1, 2023;6:21:54 AM;480,00
Jun 1, 2023;6:22:14 AM;472,00
Jun 1, 2023;6:22:49 AM;480,00
Jun 1, 2023;6:23:15 AM;488,00
Jun 1, 2023;6:24:35 AM;480,00
Jun 1, 2023;6:24:55 AM;472,00
Jun 1, 2023;6:26:10 AM;480,00
Jun 1, 2023;6:26:30 AM;488,00
Jun 1, 2023;6:27:10 AM;480,00
Jun 1, 2023;6:30:25 AM;488,00
Jun 1, 2023;6:30:55 AM;480,00
Jun 1, 2023;6:31:15 AM;472,00
Jun 1, 2023;6:31:45 AM;480,00
Jun 1, 2023;6:32:05 AM;488,00
Jun 1, 2023;6:34:05 AM;480,00
Jun 1, 2023;6:40:11 AM;472,00
Jun 1, 2023;6:40:51 AM;480,00
Jun 1, 2023;6:41:11 AM;488,00
Jun 1, 2023;6:43:31 AM;480,00
Jun 1, 2023;6:44:36 AM;488,00
Jun 1, 2023;6:44:56 AM;496,00
Jun 1, 2023;6:45:51 AM;488,00
Jun 1, 2023;6:46:11 AM;480,00
Jun 1, 2023;6:47:20 AM;472,00
Jun 1, 2023;6:47:50 AM;480,00
Jun 1, 2023;6:49:00 AM;488,00
Jun 1, 2023;6:52:05 AM;480,00
Jun 1, 2023;6:52:30 AM;488,00
Jun 1, 2023;6:53:00 AM;496,00
Jun 1, 2023;6:53:35 AM;488,00
Jun 1, 2023;6:53:55 AM;480,00
Jun 1, 2023;6:54:45 AM;488,00
Jun 1, 2023;7:03:10 AM;496,00
Jun 1, 2023;7:04:05 AM;488,00
Jun 1, 2023;7:04:25 AM;480,00
Jun 1, 2023;7:05:15 AM;488,00
Jun 1, 2023;7:05:50 AM;496,00
Jun 1, 2023;7:08:10 AM;488,00
Jun 1, 2023;7:08:40 AM;480,00
Jun 1, 2023;7:09:25 AM;488,00
Jun 1, 2023;7:09:45 AM;496,00
Jun 1, 2023;7:14:35 AM;488,00
Jun 1, 2023;7:16:25 AM;496,00
Jun 1, 2023;7:17:45 AM;488,00
Jun 1, 2023;7:19:15 AM;496,00
Jun 1, 2023;7:19:35 AM;504,00
Jun 1, 2023;7:20:25 AM;496,00
Jun 1, 2023;7:22:40 AM;488,00
Jun 1, 2023;7:26:36 AM;496,00
Jun 1, 2023;7:26:56 AM;504,00
Jun 1, 2023;7:28:36 AM;496,00
Jun 1, 2023;7:30:27 AM;488,00
Jun 1, 2023;7:32:02 AM;496,00
Jun 1, 2023;7:36:42 AM;504,00
Jun 1, 2023;7:38:02 AM;496,00
Jun 1, 2023;7:42:37 AM;504,00
Jun 1, 2023;7:51:43 AM;496,00
Jun 1, 2023;7:52:53 AM;488,00
Jun 1, 2023;7:53:43 AM;496,00
Jun 1, 2023;7:54:43 AM;504,00
Jun 1, 2023;7:55:28 AM;512,00
Jun 1, 2023;7:56:43 AM;504,00
Jun 1, 2023;7:58:28 AM;512,00
Jun 1, 2023;8:00:53 AM;504,00
Jun 1, 2023;8:03:13 AM;512,00
Jun 1, 2023;8:04:03 AM;504,00
Jun 1, 2023;8:05:28 AM;512,00
Jun 1, 2023;8:05:48 AM;520,00
Jun 1, 2023;8:06:33 AM;512,00
Jun 1, 2023;8:06:53 AM;504,00
Jun 1, 2023;8:07:13 AM;496,00
Jun 1, 2023;8:07:33 AM;488,00
Jun 1, 2023;8:08:23 AM;496,00
Jun 1, 2023;8:08:43 AM;504,00
Jun 1, 2023;8:09:13 AM;512,00
Jun 1, 2023;8:09:48 AM;504,00
Jun 1, 2023;8:13:38 AM;512,00
Jun 1, 2023;8:14:13 AM;504,00
Jun 1, 2023;8:14:33 AM;496,00
Jun 1, 2023;8:20:54 AM;504,00
Jun 1, 2023;8:22:29 AM;496,00
Jun 1, 2023;8:25:39 AM;504,00
Jun 1, 2023;8:36:46 AM;496,00
Jun 1, 2023;8:38:02 AM;504,00
Jun 1, 2023;8:49:57 AM;512,00
Jun 1, 2023;8:51:22 AM;520,00
Jun 1, 2023;8:52:02 AM;512,00
Jun 1, 2023;8:52:57 AM;504,00
Jun 1, 2023;8:54:22 AM;512,00
Jun 1, 2023;8:56:22 AM;504,00
Jun 1, 2023;8:58:27 AM;512,00
Jun 1, 2023;8:58:47 AM;520,00
Jun 1, 2023;8:59:17 AM;512,00
Jun 1, 2023;8:59:52 AM;504,00
Jun 1, 2023;9:07:32 AM;512,00
Jun 1, 2023;9:09:18 AM;520,00
Jun 1, 2023;9:12:43 AM;512,00
Jun 1, 2023;9:13:08 AM;504,00
Jun 1, 2023;9:15:28 AM;512,00
Jun 1, 2023;9:15:48 AM;520,00
Jun 1, 2023;9:20:18 AM;512,00
Jun 1, 2023;9:20:58 AM;520,00
Jun 1, 2023;9:22:58 AM;512,00
Jun 1, 2023;9:24:28 AM;520,00
Jun 1, 2023;9:26:08 AM;512,00
Jun 1, 2023;9:27:43 AM;520,00
Jun 1, 2023;9:30:03 AM;512,00
Jun 1, 2023;9:32:03 AM;504,00
Jun 1, 2023;9:34:09 AM;512,00
Jun 1, 2023;9:34:29 AM;520,00
Jun 1, 2023;9:38:09 AM;512,00
Jun 1, 2023;9:41:54 AM;520,00
Jun 1, 2023;9:45:59 AM;512,00
Jun 1, 2023;9:49:50 AM;520,00
Jun 1, 2023;9:51:30 AM;512,00
Jun 1, 2023;10:01:00 AM;520,00
Jun 1, 2023;10:12:36 AM;512,00
Jun 1, 2023;10:12:56 AM;504,00
Jun 1, 2023;10:14:11 AM;512,00
Jun 1, 2023;10:23:21 AM;520,00
Jun 1, 2023;10:23:56 AM;512,00
Jun 1, 2023;10:27:21 AM;520,00
Jun 1, 2023;10:28:01 AM;512,00
Jun 1, 2023;10:30:01 AM;520,00
Jun 1, 2023;10:32:11 AM;512,00
Jun 1, 2023;10:32:31 AM;504,00
Jun 1, 2023;10:35:01 AM;512,00
Jun 1, 2023;10:35:31 AM;520,00
Jun 1, 2023;10:38:52 AM;512,00
Jun 1, 2023;10:39:22 AM;504,00
Jun 1, 2023;10:40:12 AM;512,00
Jun 1, 2023;10:40:32 AM;520,00
Jun 1, 2023;10:52:33 AM;512,00
Jun 1, 2023;10:53:08 AM;504,00
Jun 1, 2023;10:55:43 AM;512,00
Jun 1, 2023;10:56:03 AM;520,00
Jun 1, 2023;10:57:53 AM;512,00
Jun 1, 2023;10:58:13 AM;504,00
Jun 1, 2023;11:00:48 AM;512,00
Jun 1, 2023;11:01:08 AM;520,00
Jun 1, 2023;11:02:28 AM;512,00
Jun 1, 2023;11:03:08 AM;504,00
Jun 1, 2023;11:03:28 AM;496,00
Jun 1, 2023;11:04:13 AM;488,00
Jun 1, 2023;11:05:08 AM;496,00
Jun 1, 2023;11:05:48 AM;504,00
Jun 1, 2023;11:08:43 AM;496,00
Jun 1, 2023;11:10:58 AM;488,00
Jun 1, 2023;11:12:13 AM;496,00
Jun 1, 2023;11:12:33 AM;504,00
Jun 1, 2023;11:12:58 AM;512,00
Jun 1, 2023;11:13:18 AM;520,00
Jun 1, 2023;11:15:18 AM;512,00
Jun 1, 2023;11:17:28 AM;504,00
Jun 1, 2023;11:19:24 AM;496,00
Jun 1, 2023;11:19:44 AM;488,00
Jun 1, 2023;11:20:34 AM;496,00
Jun 1, 2023;11:26:44 AM;488,00
Jun 1, 2023;11:27:39 AM;496,00
Jun 1, 2023;11:29:19 AM;504,00
Jun 1, 2023;11:31:59 AM;496,00
Jun 1, 2023;11:32:19 AM;488,00
Jun 1, 2023;11:32:39 AM;480,00
Jun 1, 2023;11:33:09 AM;472,00
Jun 1, 2023;11:33:29 AM;464,00
Jun 1, 2023;11:33:49 AM;456,00
Jun 1, 2023;11:34:09 AM;448,00
Jun 1, 2023;11:35:44 AM;440,00
Jun 1, 2023;11:36:24 AM;448,00
Jun 1, 2023;11:36:44 AM;456,00
Jun 1, 2023;11:37:04 AM;464,00
Jun 1, 2023;11:46:16 AM;456,00
Jun 1, 2023;11:46:51 AM;448,00
Jun 1, 2023;11:50:06 AM;440,00
Jun 1, 2023;11:51:31 AM;432,00
Jun 1, 2023;11:56:11 AM;424,00
Jun 1, 2023;11:56:41 AM;416,00
Jun 1, 2023;11:57:56 AM;408,00
Jun 1, 2023;11:58:31 AM;400,00
Jun 1, 2023;11:58:51 AM;430,00
Jun 1, 2023;12:00:16 PM;422,00
Jun 1, 2023;12:00:36 PM;414,00
Jun 1, 2023;12:02:53 PM;500,00
Jun 1, 2023;12:04:16 PM;492,00
Jun 1, 2023;12:04:36 PM;484,00
Jun 1, 2023;12:04:56 PM;476,00
Jun 1, 2023;12:05:16 PM;468,00
Jun 1, 2023;12:05:36 PM;460,00
Jun 1, 2023;12:05:56 PM;452,00
Jun 1, 2023;12:06:16 PM;444,00
Jun 1, 2023;12:06:36 PM;436,00
Jun 1, 2023;12:06:56 PM;428,00
Jun 1, 2023;12:07:41 PM;420,00
Jun 1, 2023;12:08:31 PM;428,00
Jun 1, 2023;12:08:51 PM;436,00
Jun 1, 2023;12:09:11 PM;444,00
Jun 1, 2023;12:10:36 PM;452,00
Jun 1, 2023;12:16:31 PM;444,00
Jun 1, 2023;12:19:02 PM;436,00
Jun 1, 2023;12:19:52 PM;428,00
Jun 1, 2023;12:20:27 PM;436,00
Jun 1, 2023;12:20:47 PM;444,00
Jun 1, 2023;12:22:02 PM;436,00
Jun 1, 2023;12:22:22 PM;428,00
Jun 1, 2023;12:23:11 PM;500,00
Jun 1, 2023;12:23:22 PM;508,00
Jun 1, 2023;12:24:32 PM;500,00
Jun 1, 2023;12:25:16 PM;484,00
Jun 1, 2023;12:25:36 PM;476,00
Jun 1, 2023;12:25:56 PM;468,00
Jun 1, 2023;12:26:16 PM;460,00
Jun 1, 2023;12:26:36 PM;452,00
Jun 1, 2023;12:28:11 PM;444,00
Jun 1, 2023;12:28:41 PM;436,00
Jun 1, 2023;12:29:01 PM;428,00
Jun 1, 2023;12:29:31 PM;420,00
Jun 1, 2023;12:29:51 PM;412,00
Jun 1, 2023;12:31:01 PM;404,00
Jun 1, 2023;12:33:06 PM;412,00
Jun 1, 2023;12:33:26 PM;420,00
Jun 1, 2023;12:38:21 PM;412,00
Jun 1, 2023;12:40:06 PM;420,00
Jun 1, 2023;12:43:21 PM;428,00
Jun 1, 2023;12:43:41 PM;436,00
Jun 1, 2023;12:44:01 PM;444,00
Jun 1, 2023;12:44:21 PM;452,00
Jun 1, 2023;12:44:41 PM;460,00
Jun 1, 2023;12:49:47 PM;468,00
Jun 1, 2023;12:50:17 PM;476,00
Jun 1, 2023;12:54:42 PM;484,00
Jun 1, 2023;12:55:37 PM;476,00
Jun 1, 2023;12:55:57 PM;468,00
Jun 1, 2023;12:57:37 PM;460,00
Jun 1, 2023;1:03:22 PM;452,00
Jun 1, 2023;1:04:22 PM;444,00
Jun 1, 2023;1:05:52 PM;436,00
Jun 1, 2023;1:06:27 PM;444,00
Jun 1, 2023;1:08:12 PM;428,00
Jun 1, 2023;1:08:32 PM;420,00
Jun 1, 2023;1:09:48 PM;428,00
Jun 1, 2023;1:14:03 PM;420,00
Jun 1, 2023;1:14:23 PM;412,00
Jun 1, 2023;1:16:23 PM;420,00
Jun 1, 2023;1:19:35 PM;412,00
Jun 1, 2023;1:24:10 PM;404,00
Jun 1, 2023;1:24:30 PM;412,00
Jun 1, 2023;1:26:40 PM;420,00
Jun 1, 2023;1:27:40 PM;412,00
Jun 1, 2023;1:28:00 PM;404,00
Jun 1, 2023;1:28:50 PM;400,00
Jun 1, 2023;1:29:50 PM;408,00
Jun 1, 2023;1:33:50 PM;400,00
Jun 1, 2023;1:38:58 PM;408,00
Jun 1, 2023;1:39:23 PM;400,00
Jun 1, 2023;1:42:43 PM;408,00
Jun 1, 2023;1:44:38 PM;400,00
Jun 1, 2023;1:49:47 PM;408,00
Jun 1, 2023;1:50:32 PM;400,00
Jun 1, 2023;1:53:39 PM;408,00
Jun 1, 2023;1:53:59 PM;416,00
Jun 1, 2023;1:55:14 PM;408,00
Jun 1, 2023;1:57:44 PM;416,00
Jun 1, 2023;1:58:49 PM;408,00
Jun 1, 2023;1:59:09 PM;400,00
Jun 1, 2023;2:02:02 PM;408,00
Jun 1, 2023;2:04:47 PM;400,00
Jun 1, 2023;2:05:32 PM;408,00
Jun 1, 2023;2:09:17 PM;416,00
Jun 1, 2023;2:10:27 PM;408,00
Jun 1, 2023;2:10:57 PM;400,00
Jun 1, 2023;2:11:57 PM;408,00
Jun 1, 2023;2:13:17 PM;400,00
Jun 1, 2023;2:16:47 PM;408,00
Jun 1, 2023;2:17:07 PM;416,00
Jun 1, 2023;2:17:57 PM;408,00
Jun 1, 2023;2:18:17 PM;400,00
Jun 1, 2023;2:19:28 PM;408,00
Jun 1, 2023;2:22:18 PM;416,00
Jun 1, 2023;2:23:33 PM;408,00
Jun 1, 2023;2:24:23 PM;400,00
Jun 1, 2023;2:25:49 PM;408,00
Jun 1, 2023;2:27:04 PM;400,00
Jun 1, 2023;2:28:29 PM;408,00
Jun 1, 2023;2:28:49 PM;416,00
Jun 1, 2023;2:29:54 PM;408,00
Jun 1, 2023;2:33:44 PM;400,00
Jun 1, 2023;2:36:25 PM;408,00
Jun 1, 2023;2:37:40 PM;416,00
Jun 1, 2023;2:39:50 PM;408,00
Jun 1, 2023;2:40:30 PM;400,00
Jun 1, 2023;2:41:00 PM;408,00
Jun 1, 2023;2:41:20 PM;416,00
Jun 1, 2023;2:41:40 PM;424,00
Jun 1, 2023;2:42:45 PM;416,00
Jun 1, 2023;2:43:05 PM;408,00
Jun 1, 2023;2:43:50 PM;416,00
Jun 1, 2023;2:44:15 PM;424,00
Jun 1, 2023;2:45:15 PM;416,00
Jun 1, 2023;2:47:45 PM;424,00
Jun 1, 2023;2:54:36 PM;432,00
Jun 1, 2023;2:55:41 PM;440,00
Jun 1, 2023;2:56:16 PM;432,00
Jun 1, 2023;2:58:21 PM;440,00
Jun 1, 2023;2:58:41 PM;448,00
Jun 1, 2023;2:59:01 PM;456,00
Jun 1, 2023;2:59:21 PM;464,00
Jun 1, 2023;2:59:41 PM;472,00
Jun 1, 2023;3:00:01 PM;480,00
Jun 1, 2023;3:00:21 PM;488,00
Jun 1, 2023;3:00:41 PM;496,00
Jun 1, 2023;3:01:01 PM;504,00
Jun 1, 2023;3:01:21 PM;512,00
Jun 1, 2023;3:01:41 PM;520,00
Jun 1, 2023;3:02:01 PM;528,00
Jun 1, 2023;3:02:21 PM;536,00
Jun 1, 2023;3:02:41 PM;544,00
Jun 1, 2023;3:03:01 PM;552,00
Jun 1, 2023;3:03:21 PM;560,00
Jun 1, 2023;3:03:41 PM;568,00
Jun 1, 2023;3:04:01 PM;576,00
Jun 1, 2023;3:04:21 PM;584,00
Jun 1, 2023;3:04:41 PM;592,00
Jun 1, 2023;3:05:01 PM;600,00
Jun 1, 2023;3:05:21 PM;608,00
Jun 1, 2023;3:05:41 PM;616,00
Jun 1, 2023;3:06:01 PM;624,00
Jun 1, 2023;3:06:21 PM;632,00
Jun 1, 2023;3:06:41 PM;640,00
Jun 1, 2023;3:07:01 PM;648,00
Jun 1, 2023;3:07:21 PM;656,00
Jun 1, 2023;3:07:41 PM;664,00
Jun 1, 2023;3:08:01 PM;672,00
Jun 1, 2023;3:08:21 PM;680,00
Jun 1, 2023;3:08:41 PM;688,00
Jun 1, 2023;3:09:01 PM;696,00
Jun 1, 2023;3:09:21 PM;704,00
Jun 1, 2023;3:09:41 PM;712,00
Jun 1, 2023;3:10:01 PM;720,00
Jun 1, 2023;3:10:21 PM;728,00
Jun 1, 2023;3:10:41 PM;736,00
Jun 1, 2023;3:11:01 PM;744,00
Jun 1, 2023;3:11:21 PM;752,00
Jun 1, 2023;3:11:41 PM;760,00
Jun 1, 2023;3:12:01 PM;768,00
Jun 1, 2023;3:12:21 PM;776,00
Jun 1, 2023;3:12:41 PM;784,00
Jun 1, 2023;3:13:01 PM;792,00
Jun 1, 2023;3:13:21 PM;800,00
Jun 1, 2023;3:13:41 PM;808,00
Jun 1, 2023;3:14:01 PM;816,00
Jun 1, 2023;3:14:21 PM;824,00
Jun 1, 2023;3:14:41 PM;832,00
Jun 1, 2023;3:15:01 PM;840,00
Jun 1, 2023;3:15:21 PM;848,00
Jun 1, 2023;3:15:41 PM;856,00
Jun 1, 2023;3:16:01 PM;864,00
Jun 1, 2023;3:16:21 PM;872,00
Jun 1, 2023;3:16:41 PM;880,00
Jun 1, 2023;3:17:01 PM;888,00
Jun 1, 2023;3:17:21 PM;896,00
Jun 1, 2023;3:17:41 PM;904,00
Jun 1, 2023;3:18:01 PM;912,00
Jun 1, 2023;3:18:21 PM;920,00
Jun 1, 2023;3:18:41 PM;928,00
Jun 1, 2023;3:19:01 PM;936,00
Jun 1, 2023;3:19:21 PM;944,00
Jun 1, 2023;3:20:02 PM;960,00
Jun 1, 2023;3:20:22 PM;968,00
Jun 1, 2023;3:20:42 PM;976,00
Jun 1, 2023;3:21:02 PM;984,00
Jun 1, 2023;3:21:22 PM;992,00
Jun 1, 2023;3:21:42 PM;1000,00
